Pathway Name	Pathway Id	Source Name	Organism	Pathway uploaded gene count	Genes in InnateDB for this entity	Pathway p-value	Pathway p-value (corrected)	Gene Symbols	Genes (Symbol|IDBG-ID|Ensembl|Entrez|Fold Change|P-Value)
Signaling events regulated by Ret tyrosine kinase	15569	PID NCI	9606	3	36	0.02676070777586563	0.0546431218656897	JUN; SHC1; SRC; 	JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
E2F transcription factor network	15410	PID NCI	9606	4	64	0.028263123477869374	0.05719718163770597	CEBPA; E2F7; SIRT1; SP1; 	CEBPA|IDBG-409028|ENSG00000245848|1050|; E2F7|IDBG-49113|ENSG00000165891|144455|; SIRT1|IDBG-75847|ENSG00000096717|23411|; SP1|IDBG-36616|ENSG00000185591|6667|; 
Association of licensing factors with the pre-replicative complex	12933	REACTOME	9606	2	15	0.02920942693262282	0.05757465077470741	GMNN; UBC; 	GMNN|IDBG-65780|ENSG00000112312|51053|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Canonical Wnt signaling pathway	15524	PID NCI	9606	2	15	0.02920942693262282	0.05757465077470741	CUL3; LRP6; 	CUL3|IDBG-82331|ENSG00000036257|8452|; LRP6|IDBG-20075|ENSG00000070018|4040|; 
Estrogen responsive protein efp controls cell cycle and breast tumors growth	4072	PID BIOCARTA	9606	2	15	0.02920942693262282	0.05757465077470741	CCNB2; ESR1; 	CCNB2|IDBG-14456|ENSG00000157456|9133|; ESR1|IDBG-97997|ENSG00000091831|2099|; 
Gamma-aminobutyric acid receptor life cycle pathway	3986	PID BIOCARTA	9606	2	15	0.02920942693262282	0.05757465077470741	SRC; UBE3A; 	SRC|IDBG-74081|ENSG00000197122|6714|; UBE3A|IDBG-4274|ENSG00000114062|7337|; 
Mechanisms of transcriptional repression by dna methylation	3966	PID BIOCARTA	9606	2	15	0.02920942693262282	0.05757465077470741	CHD3; CHD4; 	CHD3|IDBG-27053|ENSG00000170004|1107|; CHD4|IDBG-14532|ENSG00000111642|1108|; 
Telomeres telomerase cellular aging and immortality	4017	PID BIOCARTA	9606	2	15	0.02920942693262282	0.05757465077470741	KRAS; TERF1; 	KRAS|IDBG-23889|ENSG00000133703|3845|; TERF1|IDBG-25349|ENSG00000147601|7013|; 
negative regulation of TCF-dependent signaling by WNT ligand antagonists	18430	REACTOME	9606	2	15	0.02920942693262282	0.05757465077470741	LRP5; LRP6; 	LRP5|IDBG-61383|ENSG00000162337|4041|; LRP6|IDBG-20075|ENSG00000070018|4040|; 
ATR signaling pathway	15654	PID NCI	9606	3	37	0.028745078333036432	0.058000424328789484	MCM2; RAD51; YWHAZ; 	MCM2|IDBG-54871|ENSG00000073111|4171|; RAD51|IDBG-6509|ENSG00000051180|5888|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
Signaling by EGFR	13216	REACTOME	9606	7	164	0.02912335468837023	0.05859034778014306	AKT2; EGFR; HGS; JAK2; KRAS; SHC1; UBC; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; HGS|IDBG-72504|ENSG00000185359|9146|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Signaling by EGFR in Cancer	16839	REACTOME	9606	7	166	0.030828806860774292	0.06024425867922083	AKT2; EGFR; HGS; JAK2; KRAS; SHC1; UBC; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; HGS|IDBG-72504|ENSG00000185359|9146|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Synthesis of DNA	16950	REACTOME	9606	5	97	0.03093395816579527	0.0602770270544925	MCM2; PCNA; PRIM1; PRIM2; UBC; 	MCM2|IDBG-54871|ENSG00000073111|4171|; PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; UBC|IDBG-64029|ENSG00000150991|7316|; 
FOXA2 and FOXA3 transcription factor networks	14900	PID NCI	9606	3	38	0.030805447822511958	0.060371596019980336	FOXA1; HNF4A; SP1; 	FOXA1|IDBG-5104|ENSG00000129514|3169|; HNF4A|IDBG-76498|ENSG00000101076|3172|; SP1|IDBG-36616|ENSG00000185591|6667|; 
ID	15909	NETPATH	9606	3	38	0.030805447822511958	0.060371596019980336	OLIG2; SMAD3; TCF12; 	OLIG2|IDBG-1917|ENSG00000205927|10215|; SMAD3|IDBG-18366|ENSG00000166949|4088|; TCF12|IDBG-13567|ENSG00000140262|6938|; 
Glioma	523	KEGG	9606	4	66	0.031191029179601683	0.06060479173928304	AKT2; EGFR; KRAS; SHC1; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
CRMPs in Sema3A signaling	13906	REACTOME	9606	2	16	0.032992143044445386	0.06302700716053712	DPYSL2; DPYSL5; 	DPYSL2|IDBG-13200|ENSG00000092964|102723812,1808|; DPYSL5|IDBG-36183|ENSG00000157851|56896|; 
Glypican 1 network	15119	PID NCI	9606	2	16	0.032992143044445386	0.06302700716053712	APP; SMAD2; 	APP|IDBG-1100|ENSG00000142192|351|; SMAD2|IDBG-3127|ENSG00000175387|4087|; 
Il12 and stat4 dependent signaling pathway in th1 development	4054	PID BIOCARTA	9606	2	16	0.032992143044445386	0.06302700716053712	JAK2; JUN; 	JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; 
Polo-like kinase mediated events	12971	REACTOME	9606	2	16	0.032992143044445386	0.06302700716053712	CCNB2; EP300; 	CCNB2|IDBG-14456|ENSG00000157456|9133|; EP300|IDBG-8992|ENSG00000100393|2033|; 
RAF/MAP kinase cascade	17797	REACTOME	9606	2	16	0.032992143044445386	0.06302700716053712	JAK2; KRAS; 	JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
EPHB-mediated forward signaling	17191	REACTOME	9606	3	39	0.032941510733558936	0.06382417704627044	ACTG1; ACTR3; EPHB3; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ACTR3|IDBG-67369|ENSG00000115091|10096|; EPHB3|IDBG-68339|ENSG00000182580|2049|; 
Membrane Trafficking	19875	REACTOME	9606	8	207	0.03405617177277191	0.06487795851684482	ACTG1; AKT2; HGS; TUBA4A; UBC; YWHAE; YWHAQ; YWHAZ; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; AKT2|IDBG-51270|ENSG00000105221|208|; HGS|IDBG-72504|ENSG00000185359|9146|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; UBC|IDBG-64029|ENSG00000150991|7316|; YWHAE|IDBG-14629|ENSG00000108953|7531|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
Glucocorticoid receptor regulatory network	15321	PID NCI	9606	4	69	0.0359062000650909	0.06821177839663507	ICAM1; JUN; NCOA2; SPI1; 	ICAM1|IDBG-26804|ENSG00000090339|3383|; JUN|IDBG-99221|ENSG00000177606|3725|; NCOA2|IDBG-24827|ENSG00000140396|10499|; SPI1|IDBG-43260|ENSG00000066336|6688|; 
E-cadherin signaling in keratinocytes	15730	PID NCI	9606	2	17	0.03695485359608339	0.06904989082884622	EGFR; SRC; 	EGFR|IDBG-16933|ENSG00000146648|1956|; SRC|IDBG-74081|ENSG00000197122|6714|; 
EPHA2 forward signaling	15662	PID NCI	9606	2	17	0.03695485359608339	0.06904989082884622	SHC1; SRC; 	SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Syndecan-3-mediated signaling events	15336	PID NCI	9606	2	17	0.03695485359608339	0.06904989082884622	EGFR; SRC; 	EGFR|IDBG-16933|ENSG00000146648|1956|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Tie2 Signaling	13110	REACTOME	9606	2	17	0.03695485359608339	0.06904989082884622	KRAS; SHC1; 	KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Ucalpain and friends in cell spread	3968	PID BIOCARTA	9606	2	17	0.03695485359608339	0.06904989082884622	ACTA1; SRC; 	ACTA1|IDBG-107311|ENSG00000143632|58|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Mitotic G1-G1/S phases	17361	REACTOME	9606	6	136	0.03662060729998578	0.06937570605163973	DBF4; MCM2; PCNA; PRIM1; PRIM2; UBC; 	DBF4|IDBG-25283|ENSG00000006634|10926|; MCM2|IDBG-54871|ENSG00000073111|4171|; PCNA|IDBG-50801|ENSG00000132646|5111|; PRIM1|IDBG-41538|ENSG00000198056|5557|; PRIM2|IDBG-91619|ENSG00000146143|5558|; UBC|IDBG-64029|ENSG00000150991|7316|; 
Recycling pathway of L1	13874	REACTOME	9606	3	41	0.03743915830944107	0.06976367750557053	ACTG1; DPYSL2; TUBA4A; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; DPYSL2|IDBG-13200|ENSG00000092964|102723812,1808|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Antigen processing: Ubiquitination & Proteasome degradation	12981	REACTOME	9606	8	212	0.03838363094850238	0.07132870928304802	CUL3; DZIP3; FBXO6; HUWE1; NEDD4; UBC; UBE3A; VHL; 	CUL3|IDBG-82331|ENSG00000036257|8452|; DZIP3|IDBG-49039|ENSG00000198919|9666|; FBXO6|IDBG-89462|ENSG00000116663|26270|; HUWE1|IDBG-70116|ENSG00000086758|10075|; NEDD4|IDBG-13236|ENSG00000069869|4734|; UBC|IDBG-64029|ENSG00000150991|7316|; UBE3A|IDBG-4274|ENSG00000114062|7337|; VHL|IDBG-17819|ENSG00000134086|7428|; 
Toll-like receptor signaling pathway	564	KEGG	9606	5	103	0.03859550794531043	0.07152754461603726	AKT2; JUN; MAP3K7; TAB1; TAB2; 	AKT2|IDBG-51270|ENSG00000105221|208|; JUN|IDBG-99221|ENSG00000177606|3725|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; 
KitReceptor	15910	NETPATH	9606	5	104	0.039975455842574704	0.07388417583912181	EP300; JAK2; JUN; SHC1; SRC; 	EP300|IDBG-8992|ENSG00000100393|2033|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Axon guidance	17789	REACTOME	9606	11	336	0.04114081105957221	0.07502147899098462	ACTG1; ACTR3; CACNB3; CSNK2A1; DPYSL2; DPYSL5; EGFR; EPHB3; JAK2; KRAS; TUBA4A; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ACTR3|IDBG-67369|ENSG00000115091|10096|; CACNB3|IDBG-30418|ENSG00000167535|784|; CSNK2A1|IDBG-37787|ENSG00000101266|1457|; DPYSL2|IDBG-13200|ENSG00000092964|102723812,1808|; DPYSL5|IDBG-36183|ENSG00000157851|56896|; EGFR|IDBG-16933|ENSG00000146648|1956|; EPHB3|IDBG-68339|ENSG00000182580|2049|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Ubiquitin mediated proteolysis	519	KEGG	9606	6	140	0.041259621086158785	0.07503749754869411	CUL3; CUL4A; HUWE1; NEDD4; UBE3A; VHL; 	CUL3|IDBG-82331|ENSG00000036257|8452|; CUL4A|IDBG-52956|ENSG00000139842|8451|; HUWE1|IDBG-70116|ENSG00000086758|10075|; NEDD4|IDBG-13236|ENSG00000069869|4734|; UBE3A|IDBG-4274|ENSG00000114062|7337|; VHL|IDBG-17819|ENSG00000134086|7428|; 
Atm signaling pathway	3932	PID BIOCARTA	9606	2	18	0.04108989959691704	0.0751295215150065	JUN; RAD51; 	JUN|IDBG-99221|ENSG00000177606|3725|; RAD51|IDBG-6509|ENSG00000051180|5888|; 
Mets affect on macrophage differentiation	4075	PID BIOCARTA	9606	2	18	0.04108989959691704	0.0751295215150065	JUN; NCOR2; 	JUN|IDBG-99221|ENSG00000177606|3725|; NCOR2|IDBG-63911|ENSG00000196498|9612|; 
Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha	13922	REACTOME	9606	2	18	0.04108989959691704	0.0751295215150065	UBC; VHL; 	UBC|IDBG-64029|ENSG00000150991|7316|; VHL|IDBG-17819|ENSG00000134086|7428|; 
p38 MAPK signaling pathway	15901	PID NCI	9606	2	18	0.04108989959691704	0.0751295215150065	MAP3K7; TAB2; 	MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB2|IDBG-97690|ENSG00000055208|23118|; 
G2/M Checkpoints	17760	REACTOME	9606	3	43	0.04223427887734689	0.07660579307008132	CCNB2; DBF4; MCM2; 	CCNB2|IDBG-14456|ENSG00000157456|9133|; DBF4|IDBG-25283|ENSG00000006634|10926|; MCM2|IDBG-54871|ENSG00000073111|4171|; 
Organelle biogenesis and maintenance	16766	REACTOME	9606	6	142	0.04371242493178464	0.07907658833813562	HDAC3; NCOA2; NCOA6; NCOR1; TBL1X; TBL1XR1; 	HDAC3|IDBG-50725|ENSG00000171720|8841|; NCOA2|IDBG-24827|ENSG00000140396|10499|; NCOA6|IDBG-68724|ENSG00000198646|23054|; NCOR1|IDBG-31971|ENSG00000141027|9611|; TBL1X|IDBG-42498|ENSG00000101849|6907|; TBL1XR1|IDBG-65899|ENSG00000177565|79718|; 
Downstream TCR signaling	13068	REACTOME	9606	3	44	0.04474196572042597	0.07946359536804821	MAP3K7; TAB2; UBC; 	MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
SHP2 signaling	15583	PID NCI	9606	3	44	0.04474196572042597	0.07946359536804821	EGFR; JAK2; SHC1; 	EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
SIRT1 negatively regulates rRNA Expression	17988	REACTOME	9606	3	44	0.04474196572042597	0.07946359536804821	HIST2H2AC; HIST2H2BE; SIRT1; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; SIRT1|IDBG-75847|ENSG00000096717|23411|; 
Signaling by Insulin receptor	13281	REACTOME	9606	5	107	0.044294070592999134	0.07991681519689262	AKT2; JAK2; KRAS; PPM1A; SHC1; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; PPM1A|IDBG-8210|ENSG00000100614|5494|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
IL-7 signaling	16106	INOH	9606	7	180	0.04466479387262848	0.07995115333630609	AKT2; CSNK1E; EGFR; JAK2; MAP3K7; SRC; YWHAQ; 	AKT2|IDBG-51270|ENSG00000105221|208|; CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; SRC|IDBG-74081|ENSG00000197122|6714|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; 
Downregulated of mta-3 in er-negative breast tumors	3959	PID BIOCARTA	9606	2	19	0.045389837275842594	0.07998932563856499	ESR1; TUBA4A; 	ESR1|IDBG-97997|ENSG00000091831|2099|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
SOS-mediated signalling	13209	REACTOME	9606	2	19	0.045389837275842594	0.07998932563856499	JAK2; KRAS; 	JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Signaling by NODAL	13884	REACTOME	9606	2	19	0.045389837275842594	0.07998932563856499	SMAD2; SMAD3; 	SMAD2|IDBG-3127|ENSG00000175387|4087|; SMAD3|IDBG-18366|ENSG00000166949|4088|; 
B cell receptor signaling pathway	532	KEGG	9606	4	74	0.04463280301540731	0.08010413593817839	AKT2; CD81; JUN; KRAS; 	AKT2|IDBG-51270|ENSG00000105221|208|; CD81|IDBG-22455|ENSG00000110651|975|; JUN|IDBG-99221|ENSG00000177606|3725|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Chronic myeloid leukemia	582	KEGG	9606	4	74	0.04463280301540731	0.08010413593817839	AKT2; KRAS; SHC1; SMAD3; 	AKT2|IDBG-51270|ENSG00000105221|208|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; SMAD3|IDBG-18366|ENSG00000166949|4088|; 
EPO signaling pathway	16151	INOH	9606	7	181	0.0457842199684461	0.08047638664556764	AKT2; CSNK1E; EGFR; JAK2; MAP3K7; SRC; YWHAQ; 	AKT2|IDBG-51270|ENSG00000105221|208|; CSNK1E|IDBG-236645|ENSG00000213923|102800317,1454|; EGFR|IDBG-16933|ENSG00000146648|1956|; JAK2|IDBG-47039|ENSG00000096968|3717|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; SRC|IDBG-74081|ENSG00000197122|6714|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; 
L1CAM interactions	13877	REACTOME	9606	5	109	0.047322890160660575	0.08254273935951538	ACTG1; CSNK2A1; DPYSL2; EGFR; TUBA4A; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; CSNK2A1|IDBG-37787|ENSG00000101266|1457|; DPYSL2|IDBG-13200|ENSG00000092964|102723812,1808|; EGFR|IDBG-16933|ENSG00000146648|1956|; TUBA4A|IDBG-81457|ENSG00000127824|7277|; 
Interleukin-2 signaling	13083	REACTOME	9606	3	45	0.047322202651442845	0.08275318514944621	JAK2; KRAS; SHC1; 	JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Posttranslational regulation of adherens junction stability and dissassembly	15876	PID NCI	9606	3	45	0.047322202651442845	0.08275318514944621	EGFR; HGS; SRC; 	EGFR|IDBG-16933|ENSG00000146648|1956|; HGS|IDBG-72504|ENSG00000185359|9146|; SRC|IDBG-74081|ENSG00000197122|6714|; 
Innate Immune System	17476	REACTOME	9606	16	563	0.048002832210541024	0.0835151315499719	ACTG1; ACTR3; AKT2; APP; CYLD; EGFR; EP300; JAK2; JUN; KRAS; MAP3K7; NCKIPSD; PIN1; TAB1; TAB2; UBC; 	ACTG1|IDBG-72264|ENSG00000184009|60,71|; ACTR3|IDBG-67369|ENSG00000115091|10096|; AKT2|IDBG-51270|ENSG00000105221|208|; APP|IDBG-1100|ENSG00000142192|351|; CYLD|IDBG-30697|ENSG00000083799|102724054,1540|; EGFR|IDBG-16933|ENSG00000146648|1956|; EP300|IDBG-8992|ENSG00000100393|2033|; JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; KRAS|IDBG-23889|ENSG00000133703|3845|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; NCKIPSD|IDBG-239383|ENSG00000213672|51517|; PIN1|IDBG-26087|ENSG00000127445|5300|; TAB1|IDBG-8281|ENSG00000100324|10454|; TAB2|IDBG-97690|ENSG00000055208|23118|; UBC|IDBG-64029|ENSG00000150991|7316|; 
IRS-mediated signalling	18112	REACTOME	9606	4	76	0.04842764955803191	0.08403983969103757	AKT2; JAK2; KRAS; PPM1A; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; PPM1A|IDBG-8210|ENSG00000100614|5494|; 
Egf signaling pathway	4162	PID BIOCARTA	9606	2	20	0.04984743287315448	0.0856321139030009	EGFR; SHC1; 	EGFR|IDBG-16933|ENSG00000146648|1956|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Lissencephaly gene (lis1) in neuronal migration and development	3976	PID BIOCARTA	9606	2	20	0.04984743287315448	0.0856321139030009	CSNK2A1; DYNLL1; 	CSNK2A1|IDBG-37787|ENSG00000101266|1457|; DYNLL1|IDBG-60661|ENSG00000088986|8655|; 
Nf-kb signaling pathway	3978	PID BIOCARTA	9606	2	20	0.04984743287315448	0.0856321139030009	MAP3K7; TAB1; 	MAP3K7|IDBG-94374|ENSG00000135341|6885|; TAB1|IDBG-8281|ENSG00000100324|10454|; 
Signal transduction by L1	13872	REACTOME	9606	2	20	0.04984743287315448	0.0856321139030009	CSNK2A1; EGFR; 	CSNK2A1|IDBG-37787|ENSG00000101266|1457|; EGFR|IDBG-16933|ENSG00000146648|1956|; 
Cap-dependent Translation Initiation	18804	REACTOME	9606	5	112	0.05209180432248478	0.08903912418028727	EIF1AX; EIF2B2; EIF5; EIF5B; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; EIF2B2|IDBG-12676|ENSG00000119718|8892|; EIF5|IDBG-21484|ENSG00000100664|1983|; EIF5B|IDBG-63343|ENSG00000158417|9669|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
Eukaryotic Translation Initiation	16696	REACTOME	9606	5	112	0.05209180432248478	0.08903912418028727	EIF1AX; EIF2B2; EIF5; EIF5B; RPS4Y1; 	EIF1AX|IDBG-50658|ENSG00000173674|1964|; EIF2B2|IDBG-12676|ENSG00000119718|8892|; EIF5|IDBG-21484|ENSG00000100664|1983|; EIF5B|IDBG-63343|ENSG00000158417|9669|; RPS4Y1|IDBG-6|ENSG00000129824|6192|; 
G beta:gamma signalling through PI3Kgamma	13221	REACTOME	9606	3	47	0.05269743071558821	0.0898491193700779	AKT2; JAK2; SHC1; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Growth hormone signaling pathway	4113	PID BIOCARTA	9606	2	21	0.05445565755696787	0.09170063815765948	JAK2; SHC1; 	JAK2|IDBG-47039|ENSG00000096968|3717|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
NGF signaling pathway	16214	INOH	9606	2	21	0.05445565755696787	0.09170063815765948	KRAS; SHC1; 	KRAS|IDBG-23889|ENSG00000133703|3845|; SHC1|IDBG-103007|ENSG00000160691|6464|; 
Signalling to p38 via RIT and RIN	13183	REACTOME	9606	2	21	0.05445565755696787	0.09170063815765948	JAK2; KRAS; 	JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
CD4 T cell receptor signaling	16104	INOH	9606	4	79	0.0544445006431311	0.09236604337964031	AKT2; JUN; KRAS; MAP3K7; 	AKT2|IDBG-51270|ENSG00000105221|208|; JUN|IDBG-99221|ENSG00000177606|3725|; KRAS|IDBG-23889|ENSG00000133703|3845|; MAP3K7|IDBG-94374|ENSG00000135341|6885|; 
IRS-related events	18844	REACTOME	9606	4	79	0.0544445006431311	0.09236604337964031	AKT2; JAK2; KRAS; PPM1A; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; PPM1A|IDBG-8210|ENSG00000100614|5494|; 
HATs acetylate histones	16644	REACTOME	9606	5	114	0.055421864088857874	0.09286906955430238	EP300; HIST2H2AC; HIST2H2BE; MBIP; WDR5; 	EP300|IDBG-8992|ENSG00000100393|2033|; HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; MBIP|IDBG-4937|ENSG00000151332|51562|; WDR5|IDBG-91736|ENSG00000196363|11091|; 
Oocyte meiosis	8113	KEGG	9606	5	114	0.055421864088857874	0.09286906955430238	AR; CCNB2; YWHAE; YWHAQ; YWHAZ; 	AR|IDBG-73722|ENSG00000169083|367|; CCNB2|IDBG-14456|ENSG00000157456|9133|; YWHAE|IDBG-14629|ENSG00000108953|7531|; YWHAQ|IDBG-27933|ENSG00000134308|10971|; YWHAZ|IDBG-30919|ENSG00000164924|7534|; 
IRS-related events triggered by IGF1R	13282	REACTOME	9606	4	80	0.05653622612939347	0.0942731203429006	AKT2; JAK2; KRAS; PPM1A; 	AKT2|IDBG-51270|ENSG00000105221|208|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; PPM1A|IDBG-8210|ENSG00000100614|5494|; 
TGF-beta signaling pathway	465	KEGG	9606	4	80	0.05653622612939347	0.0942731203429006	EP300; SMAD2; SMAD3; SP1; 	EP300|IDBG-8992|ENSG00000100393|2033|; SMAD2|IDBG-3127|ENSG00000175387|4087|; SMAD3|IDBG-18366|ENSG00000166949|4088|; SP1|IDBG-36616|ENSG00000185591|6667|; 
Signalling by NGF	16818	REACTOME	9606	9	271	0.05714335428119472	0.09505309175554828	AKT2; EGFR; HDAC3; JAK2; KRAS; RALB; SHC1; UBC; YWHAE; 	AKT2|IDBG-51270|ENSG00000105221|208|; EGFR|IDBG-16933|ENSG00000146648|1956|; HDAC3|IDBG-50725|ENSG00000171720|8841|; JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; RALB|IDBG-68212|ENSG00000144118|5899|; SHC1|IDBG-103007|ENSG00000160691|6464|; UBC|IDBG-64029|ENSG00000150991|7316|; YWHAE|IDBG-14629|ENSG00000108953|7531|; 
Condensation of Prophase Chromosomes	17113	REACTOME	9606	3	49	0.05835372676196069	0.09636135993137333	HIST2H2AC; HIST2H2BE; HIST3H3; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; HIST3H3|IDBG-107261|ENSG00000168148|8290|; 
FCERI mediated MAPK activation	19852	REACTOME	9606	3	49	0.05835372676196069	0.09636135993137333	JAK2; JUN; KRAS; 	JAK2|IDBG-47039|ENSG00000096968|3717|; JUN|IDBG-99221|ENSG00000177606|3725|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
PRC2 methylates histones and DNA	16775	REACTOME	9606	3	49	0.05835372676196069	0.09636135993137333	HIST2H2AC; HIST2H2BE; SUZ12; 	HIST2H2AC|IDBG-102011|ENSG00000184260|8338|; HIST2H2BE|IDBG-101997|ENSG00000184678|8349|; SUZ12|IDBG-39777|ENSG00000178691|23512|; 
ARMS-mediated activation	13181	REACTOME	9606	2	22	0.059207682446165553	0.09660200820163853	JAK2; KRAS; 	JAK2|IDBG-47039|ENSG00000096968|3717|; KRAS|IDBG-23889|ENSG00000133703|3845|; 
Erk1/erk2 mapk signaling pathway	4174	PID BIOCARTA	9606	2	22	0.059207682446165553	0.09660200820163853	SHC1; SRC; 	SHC1|IDBG-103007|ENSG00000160691|6464|; SRC|IDBG-74081|ENSG00000197122|6714|; 
HSF1-dependent transactivation	18731	REACTOME	9606	2	22	0.059207682446165553	0.09660200820163853	DNAJB1; EP300; 	DNAJB1|IDBG-33491|ENSG00000132002|3337|; EP300|IDBG-8992|ENSG00000100393|2033|; 
