query_ID	query_uniprot	partner_uniprot	query_symbol	partner_symbol	species	evidence_type
-	Q07955	Q13185	SRSF1	CBX3	human	pred
-	P09012	Q6NXG1	SNRPA	ESRP1	human	pred
-	P63241	Q92831	EIF5A	KAT2B	human	exp
-	Q13233	Q16665	MAP3K1	HIF1A	human	pred
-	Q9GZN2	Q9H320	TGIF2	VCX	human	pred
-	P84103	Q09161	SRSF3	NCBP1	human	pred
-	P23246	Q9BRL6	SFPQ	SRSF8	human	pred
-	Q14966	Q15427	ZNF638	SF3B4	human	pred
-	P52298	Q9BZC1	NCBP2	CELF4	human	pred
-	P31749	Q15750	AKT1	TAB1	human	pred
-	P62805	Q13233	HIST1H4A	MAP3K1	human	exp_pred
-	Q00005	Q9Y2T4	PPP2R2B	PPP2R2C	human	exp_pred
-	P07910	Q99558	HNRNPC	MAP3K14	human	pred
-	P35222	P54725	CTNNB1	RAD23A	human	exp
-	O14979	P31943	HNRNPDL	HNRNPH1	human	exp_pred
-	Q8IZX4	Q92793	TAF1L	CREBBP	human	pred
-	O15550	Q92731	KDM6A	ESR2	human	pred
-	Q13310	Q9BTD8	PABPC4	RBM42	human	pred
-	P20701	Q9Y5E2	ITGAL	PCDHB7	human	pred
-	P55010	Q92905	EIF5	COPS5	human	pred
-	P05067	P15336	APP	ATF2	human	exp_pred
-	P38159	Q92879	RBMX	CELF1	human	pred
-	P38398	Q13772	BRCA1	NCOA4	human	pred
-	P05556	Q00987	ITGB1	MDM2	human	pred
-	P07910	P63261	HNRNPC	ACTG1	human	pred
-	P26368	Q15022	U2AF2	SUZ12	human	exp
-	A6NFN3	Q8WXA9	RBFOX3	SREK1	human	pred
-	P52756	Q13148	RBM5	TARDBP	human	pred
-	P31946	Q05639	YWHAB	EEF1A2	human	ortho_pred
-	P00492	Q13976	HPRT1	PRKG1	human	pred
-	P05362	P61978	ICAM1	HNRNPK	human	exp
-	P09651	Q96MU7	HNRNPA1	YTHDC1	human	exp
-	Q15717	Q8N2W9	ELAVL1	PIAS4	human	exp
-	P68400	Q12824	CSNK2A1	SMARCB1	human	pred
-	P31943	Q92905	HNRNPH1	COPS5	human	exp
-	O43390	Q96J87	HNRNPR	CELF6	human	pred
-	Q13485	Q96KB5	SMAD4	PBK	human	exp
-	P54578	P54725	USP14	RAD23A	human	exp_pred
-	O95425	Q9Y252	SVIL	RNF6	human	pred
-	P49770	Q14232	EIF2B2	EIF2B1	human	exp_ortho_pred
-	Q9UDY6	Q9UDY6	TRIM10	TRIM10	human	exp_ortho
-	Q9BRL6	Q9H0Z9	SRSF8	RBM38	human	pred
-	Q13547	Q16778	HDAC1	HIST2H2BE	human	pred
-	P61964	Q13619	WDR5	CUL4A	human	exp
-	P35637	Q12849	FUS	GRSF1	human	pred
-	Q14498	Q9UKM9	RBM39	RALY	human	exp_pred
-	O94985	O94985	CLSTN1	CLSTN1	human	exp
-	O43390	P26368	HNRNPR	U2AF2	human	exp_pred
-	Q8WXA9	Q93062	SREK1	RBPMS	human	pred
-	P05455	P38398	SSB	BRCA1	human	exp
-	P38398	Q9UNN5	BRCA1	FAF1	human	pred
-	P23246	Q09472	SFPQ	EP300	human	pred
-	O95758	P0C7M2	PTBP3	-	human	pred
-	P06400	P21675	RB1	TAF1	human	exp_pred
-	O14979	Q96BT7	HNRNPDL	ALKBH8	human	pred
-	O60674	Q14289	JAK2	PTK2B	human	exp_pred
-	Q13243	Q9H6E5	SRSF5	TUT1	human	pred
-	P46934	P51532	NEDD4	SMARCA4	human	pred
-	P05556	Q9H158	ITGB1	PCDHAC1	human	pred
-	Q13950	Q15788	RUNX2	NCOA1	human	pred
-	P09012	P26599	SNRPA	PTBP1	human	exp_pred
-	A6NFN3	Q5SZQ8	RBFOX3	CELF3	human	pred
-	P46934	Q5VVQ6	NEDD4	YOD1	human	exp
-	O96028	Q96BD5	NSD2	PHF21A	human	pred
-	Q9NRD1	Q9UNN5	FBXO6	FAF1	human	pred
-	P62266	Q9GZV4	RPS23	EIF5A2	human	pred
-	O60506	P29558	SYNCRIP	RBMS1	human	pred
-	A6NFN3	Q9UHX1	RBFOX3	PUF60	human	pred
-	P68400	Q05516	CSNK2A1	ZBTB16	human	pred
-	P14868	Q9NQC7	DARS	CYLD	human	exp
-	O14933	Q16666	UBE2L6	IFI16	human	pred
-	P31946	Q13547	YWHAB	HDAC1	human	pred
-	P11308	P35222	ERG	CTNNB1	human	pred
-	P06401	Q9UNE7	PGR	STUB1	human	exp
-	P55283	Q9Y5H1	CDH4	PCDHGA2	human	pred
-	P10275	Q14974	AR	KPNB1	human	pred
-	P15880	P26599	RPS2	PTBP1	human	pred
-	Q13242	Q9UKM9	SRSF9	RALY	human	pred
-	O75309	Q05707	CDH16	COL14A1	human	pred
-	P62258	P68366	YWHAE	TUBA4A	human	ortho
-	P31943	P49736	HNRNPH1	MCM2	human	exp
-	P52298	Q8WVV9	NCBP2	HNRNPLL	human	pred
-	Q13761	Q15796	RUNX3	SMAD2	human	exp_pred
-	P02765	P29353	AHSG	SHC1	human	pred
-	O43776	P26196	NARS	DDX6	human	ortho
-	Q13148	Q96DU9	TARDBP	PABPC5	human	pred
-	Q96L73	Q9HBE1	NSD1	PATZ1	human	pred
-	P32119	Q13547	PRDX2	HDAC1	human	exp
-	P84103	Q9NVP1	SRSF3	DDX18	human	exp
-	P19338	Q15029	NCL	EFTUD2	human	pred
-	P05455	P0C7M2	SSB	-	human	pred
-	P14672	P48643	SLC2A4	CCT5	human	ortho_pred
-	Q01081	Q01130	U2AF1	SRSF2	human	exp_pred
-	P0C7M2	P26599	-	PTBP1	human	pred
-	P08047	Q15583	SP1	TGIF1	human	pred
-	P46379	Q9UNE7	BAG6	STUB1	human	exp
-	P68400	Q8N2W9	CSNK2A1	PIAS4	human	pred
-	Q8IZU3	Q8IZX4	SYCP3	TAF1L	human	pred
-	P49674	Q9NS23	CSNK1E	RASSF1	human	pred
-	P09012	P52298	SNRPA	NCBP2	human	pred
-	P84103	Q14103	SRSF3	HNRNPD	human	pred
-	P84022	Q93062	SMAD3	RBPMS	human	exp
-	P62805	Q9Y6N8	HIST1H4A	CDH10	human	pred
-	P27348	Q9UKM9	YWHAQ	RALY	human	exp
-	P03372	P62244	ESR1	RPS15A	human	exp
-	P84103	Q86V81	SRSF3	ALYREF	human	pred
-	Q5VVQ6	Q6R6M4	YOD1	USP17L2	human	pred
-	Q05086	Q92831	UBE3A	KAT2B	human	pred
-	Q8WVV9	Q9BTD8	HNRNPLL	RBM42	human	pred
-	P08047	Q92769	SP1	HDAC2	human	exp_pred
-	P51532	P55209	SMARCA4	NAP1L1	human	pred
-	P29353	P55290	SHC1	CDH13	human	pred
-	P17987	Q66LE6	TCP1	PPP2R2D	human	exp_pred
-	Q15797	Q16665	SMAD1	HIF1A	human	pred
-	P26196	P55010	DDX6	EIF5	human	ortho
-	Q01196	Q9H2X6	RUNX1	HIPK2	human	exp_pred
-	P15880	Q99496	RPS2	RNF2	human	exp
-	P38159	Q15233	RBMX	NONO	human	pred
-	P17987	Q9GZQ8	TCP1	MAP1LC3B	human	exp
-	P26599	Q15022	PTBP1	SUZ12	human	exp
-	Q13247	Q9NWB1	SRSF6	RBFOX1	human	pred
-	O43719	P52597	HTATSF1	HNRNPF	human	pred
-	P98179	Q6XE24	RBM3	RBMS3	human	pred
-	P41235	P51532	HNF4A	SMARCA4	human	ortho_pred
-	Q86U42	Q9HCG8	PABPN1	CWC22	human	pred
-	O00592	P60484	PODXL	PTEN	human	pred
-	P03372	P38159	ESR1	RBMX	human	exp
-	O75494	Q9H0Z9	SRSF10	RBM38	human	pred
-	P02545	P12236	LMNA	SLC25A6	human	exp
-	O15042	P38159	U2SURP	RBMX	human	pred
-	P57052	Q9Y388	RBM11	RBMX2	human	pred
-	O43390	O75526	HNRNPR	RBMXL2	human	pred
-	Q13242	Q15022	SRSF9	SUZ12	human	exp
-	Q13242	Q9Y5S9	SRSF9	RBM8A	human	pred
-	P46934	P49761	NEDD4	CLK3	human	exp
-	Q14103	Q14974	HNRNPD	KPNB1	human	pred
-	P63167	Q8WY41	DYNLL1	NANOS1	human	pred
-	Q15414	Q96T37	-	RBM15	human	pred
-	A6NFN3	Q15233	RBFOX3	NONO	human	pred
-	O43390	P02545	HNRNPR	LMNA	human	exp
-	P54253	Q9Y4B4	ATXN1	RAD54L2	human	exp_pred
-	P55317	Q9UPW6	FOXA1	SATB2	human	exp
-	Q15233	Q86V81	NONO	ALYREF	human	pred
-	Q92793	Q9BZ29	CREBBP	DOCK9	human	pred
-	P06730	Q13838	EIF4E	DDX39B	human	exp
-	P78362	Q13310	SRPK2	PABPC4	human	exp
-	P62995	Q92905	TRA2B	COPS5	human	exp
-	P17010	Q9UHL0	ZFX	DDX25	human	pred
-	Q9NQ86	Q9Y6N7	TRIM36	ROBO1	human	pred
-	P48643	Q00653	CCT5	NFKB2	human	pred
-	P43243	P84103	MATR3	SRSF3	human	exp
-	Q15434	Q9H0Z9	RBMS2	RBM38	human	pred
-	P98175	Q15414	RBM10	-	human	pred
-	O60907	Q06330	TBL1X	RBPJ	human	pred
-	P05198	P62280	EIF2S1	RPS11	human	pred
-	Q14103	Q96T37	HNRNPD	RBM15	human	pred
-	Q969H0	Q969H0	FBXW7	FBXW7	human	exp_ortho
-	P52756	Q8WXF0	RBM5	SRSF12	human	pred
-	P35637	Q9UHX1	FUS	PUF60	human	pred
-	Q14966	Q15717	ZNF638	ELAVL1	human	exp
-	O43463	P17987	SUV39H1	TCP1	human	exp
-	Q9NWB1	Q9UNP9	RBFOX1	PPIE	human	pred
-	Q04727	Q15652	TLE4	JMJD1C	human	pred
-	Q15434	Q96BT7	RBMS2	ALKBH8	human	pred
-	P05412	Q86V81	JUN	ALYREF	human	exp
-	P11940	P29558	PABPC1	RBMS1	human	pred
-	Q13242	Q96DU9	SRSF9	PABPC5	human	pred
-	P31942	Q9Y5S9	HNRNPH3	RBM8A	human	pred
-	P14868	P26196	DARS	DDX6	human	ortho
-	P46934	Q13618	NEDD4	CUL3	human	pred
-	P10275	Q9H2X6	AR	HIPK2	human	pred
-	P49759	Q86V81	CLK1	ALYREF	human	pred
-	O00308	Q03112	WWP2	MECOM	human	pred
-	P25054	Q9UM13	APC	ANAPC10	human	exp
-	Q99733	Q9Y294	NAP1L4	ASF1A	human	pred
-	P29558	Q9BQ04	RBMS1	RBM4B	human	pred
-	Q14011	Q9H2G4	CIRBP	TSPYL2	human	pred
-	Q08170	Q9NTZ6	SRSF4	RBM12	human	pred
-	Q9BWF3	Q9UPN6	RBM4	SCAF8	human	pred
-	Q15233	Q6XE24	NONO	RBMS3	human	pred
-	P62258	Q05639	YWHAE	EEF1A2	human	exp_ortho_pred
-	P35222	Q14686	CTNNB1	NCOA6	human	pred
-	Q01081	Q06330	U2AF1	RBPJ	human	pred
-	Q969H0	Q9H2X6	FBXW7	HIPK2	human	exp_pred
-	P26640	Q99558	VARS	MAP3K14	human	pred
-	P98179	Q14498	RBM3	RBM39	human	pred
-	P98175	Q8N6W0	RBM10	CELF5	human	pred
-	Q8WVJ2	Q9Y266	NUDCD2	NUDC	human	pred
-	P49736	Q13148	MCM2	TARDBP	human	exp
-	P84103	Q6NXG1	SRSF3	ESRP1	human	pred
-	P04150	Q15788	NR3C1	NCOA1	human	exp_pred
-	Q07955	Q99496	SRSF1	RNF2	human	exp
-	P07910	Q13243	HNRNPC	SRSF5	human	pred
-	O60907	Q9NYJ8	TBL1X	TAB2	human	exp_pred
-	O75494	Q9HCG8	SRSF10	CWC22	human	pred
-	O60907	P03372	TBL1X	ESR1	human	pred
-	P54253	Q13748	ATXN1	TUBA3C	human	pred
-	Q09161	Q8IXT5	NCBP1	RBM12B	human	pred
-	P60484	Q92793	PTEN	CREBBP	human	pred
-	O00308	O43516	WWP2	WIPF1	human	exp
-	Q14103	Q15696	HNRNPD	ZRSR2	human	pred
-	Q8WXA9	Q9UPN6	SREK1	SCAF8	human	pred
-	P52756	Q8IXT5	RBM5	RBM12B	human	pred
-	O14979	Q15427	HNRNPDL	SF3B4	human	pred
-	O00213	Q9ULW6	APBB1	NAP1L2	human	pred
-	Q9H0U9	Q9H0U9	TSPYL1	TSPYL1	human	pred
-	Q8IY67	Q9H6T0	RAVER1	ESRP2	human	pred
-	P06400	Q9HCK8	RB1	CHD8	human	pred
-	P52272	Q6NXG1	HNRNPM	ESRP1	human	pred
-	P00533	P55290	EGFR	CDH13	human	pred
-	Q92879	Q9UKA9	CELF1	PTBP2	human	pred
-	P04278	Q9Y6N7	SHBG	ROBO1	human	pred
-	Q02040	Q15020	AKAP17A	SART3	human	pred
-	Q09472	Q9UPW6	EP300	SATB2	human	pred
-	P78362	Q9UL03	SRPK2	INTS6	human	pred
-	Q15652	Q15652	JMJD1C	JMJD1C	human	exp
-	Q5THR3	Q9Y618	EFCAB6	NCOR2	human	pred
-	O43318	O43318	MAP3K7	MAP3K7	human	exp_ortho
-	P07910	Q8TBF4	HNRNPC	ZCRB1	human	pred
-	P26358	Q16695	DNMT1	HIST3H3	human	exp_pred
-	O60260	Q01105	PRKN	SET	human	exp
-	Q07955	Q13838	SRSF1	DDX39B	human	pred
-	O75376	Q01196	NCOR1	RUNX1	human	exp_pred
-	P0CG48	P49736	UBC	MCM2	human	exp
-	P00533	P51451	EGFR	BLK	human	exp_pred
-	Q92831	Q9Y5S9	KAT2B	RBM8A	human	exp
-	O60506	O75525	SYNCRIP	KHDRBS3	human	exp
-	P54274	Q9UNE7	TERF1	STUB1	human	exp_pred
-	O15550	P61964	KDM6A	WDR5	human	exp_pred
-	P05014	P12034	IFNA4	FGF5	human	pred
-	O95758	Q9UNP9	PTBP3	PPIE	human	pred
-	P31943	Q92879	HNRNPH1	CELF1	human	exp_pred
-	P05015	Q99801	IFNA16	NKX3-1	human	pred
-	O95758	P14866	PTBP3	HNRNPL	human	pred
-	Q15427	Q96BT7	SF3B4	ALKBH8	human	pred
-	P14866	Q96PU8	HNRNPL	QKI	human	pred
-	Q01844	Q15717	EWSR1	ELAVL1	human	exp
-	P10275	Q15797	AR	SMAD1	human	exp_pred
-	P26196	Q53EL6	DDX6	PDCD4	human	pred
-	P62258	Q9Y4B4	YWHAE	RAD54L2	human	pred
-	O75494	Q9BZC1	SRSF10	CELF4	human	pred
-	O43318	P15336	MAP3K7	ATF2	human	pred
-	P98179	Q15427	RBM3	SF3B4	human	pred
-	Q15287	Q93062	RNPS1	RBPMS	human	pred
-	P46934	Q96L73	NEDD4	NSD1	human	pred
-	Q12849	Q86U06	GRSF1	RBM23	human	pred
-	O75494	P31943	SRSF10	HNRNPH1	human	pred
-	Q92769	Q9BZK7	HDAC2	TBL1XR1	human	pred
-	P05412	P40227	JUN	CCT6A	human	exp
-	O95758	Q9NW64	PTBP3	RBM22	human	pred
-	P78371	Q92526	CCT2	CCT6B	human	exp_ortho_pred
-	P38159	Q01081	RBMX	U2AF1	human	pred
-	Q86V81	Q9HCG8	ALYREF	CWC22	human	pred
-	O96006	Q92904	ZBED1	DAZL	human	pred
-	P26368	Q93062	U2AF2	RBPMS	human	pred
-	O14979	P09651	HNRNPDL	HNRNPA1	human	exp_pred
-	P07910	P29558	HNRNPC	RBMS1	human	pred
-	Q9H361	Q9Y388	PABPC3	RBMX2	human	pred
-	Q9BXT4	Q9Y2H6	TDRD1	FNDC3A	human	pred
-	Q15287	Q86V81	RNPS1	ALYREF	human	pred
-	P38159	P78362	RBMX	SRPK2	human	exp
-	P31749	P35222	AKT1	CTNNB1	human	exp_pred
-	Q9BY67	Q9Y5H9	CADM1	PCDHA2	human	pred
-	P13688	Q8TAB3	CEACAM1	PCDH19	human	pred
-	Q13526	Q9NS23	PIN1	RASSF1	human	pred
-	Q14289	Q9NWB1	PTK2B	RBFOX1	human	pred
-	P06730	Q9UL03	EIF4E	INTS6	human	exp
-	P98179	Q9BWF3	RBM3	RBM4	human	pred
-	P03372	Q15797	ESR1	SMAD1	human	pred
-	P55795	Q5JQF8	HNRNPH2	PABPC1L2A	human	pred
-	P31946	Q92985	YWHAB	IRF7	human	pred
-	Q09161	Q96H35	NCBP1	RBM18	human	pred
-	Q13618	Q9UN73	CUL3	PCDHA6	human	exp
-	P10586	Q9BY67	PTPRF	CADM1	human	pred
-	P49368	P49736	CCT3	MCM2	human	exp_ortho
-	Q15434	Q9BWF3	RBMS2	RBM4	human	pred
-	P52272	Q9UNP9	HNRNPM	PPIE	human	pred
-	Q13242	Q15696	SRSF9	ZRSR2	human	pred
-	Q9NZ94	Q9ULB1	NLGN3	NRXN1	human	exp_pred
-	P26368	Q13310	U2AF2	PABPC4	human	exp_pred
-	P49674	Q13233	CSNK1E	MAP3K1	human	pred
-	P52272	P84103	HNRNPM	SRSF3	human	exp_pred
-	Q9BZA7	Q9Y5E1	PCDH11X	PCDHB9	human	pred
-	O95813	Q9UDY6	CER1	TRIM10	human	pred
-	O15530	P62258	PDPK1	YWHAE	human	ortho_pred
-	P03372	Q01167	ESR1	FOXK2	human	exp
-	P07910	Q9H0L4	HNRNPC	CSTF2T	human	pred
-	Q99558	Q9UNE7	MAP3K14	STUB1	human	exp_ortho_pred
-	P62995	Q16560	TRA2B	SNRNP35	human	pred
-	P68400	Q92831	CSNK2A1	KAT2B	human	pred
-	P26358	P63104	DNMT1	YWHAZ	human	exp
-	O60543	Q9UNN5	CIDEA	FAF1	human	pred
-	P06401	P06401	PGR	PGR	human	exp_pred
-	Q01844	Q9GZV4	EWSR1	EIF5A2	human	exp
-	O75593	P17275	FOXH1	JUNB	human	pred
-	P78317	Q13148	RNF4	TARDBP	human	exp
-	P31749	P54253	AKT1	ATXN1	human	exp_pred
-	Q8IXT5	Q9P2K5	RBM12B	MYEF2	human	pred
-	Q15223	Q9UN73	NECTIN1	PCDHA6	human	pred
-	Q8WTP8	Q8WTP8	AEN	AEN	human	exp
-	Q92879	Q9HCG8	CELF1	CWC22	human	pred
-	Q08554	Q8N126	DSC1	CADM3	human	pred
-	P41235	Q969H0	HNF4A	FBXW7	human	pred
-	Q13485	Q14103	SMAD4	HNRNPD	human	pred
-	P15880	Q49AN0	RPS2	CRY2	human	exp
-	P31946	Q9UNN5	YWHAB	FAF1	human	pred
-	Q16560	Q8NDT2	SNRNP35	RBM15B	human	pred
-	Q13618	Q13619	CUL3	CUL4A	human	exp_pred
-	P25685	P49368	DNAJB1	CCT3	human	pred
-	O15042	Q9NQC7	U2SURP	CYLD	human	exp
-	P47813	Q12904	EIF1AX	AIMP1	human	pred
-	P26196	Q12824	DDX6	SMARCB1	human	ortho
-	P14921	P55317	ETS1	FOXA1	human	pred
-	Q13151	Q15717	HNRNPA0	ELAVL1	human	exp_pred
-	Q9H158	Q9Y5H5	PCDHAC1	PCDHA9	human	pred
-	P15336	Q92793	ATF2	CREBBP	human	exp_pred
-	P13688	Q9UIB8	CEACAM1	CD84	human	pred
-	Q8WVJ2	Q8WVJ2	NUDCD2	NUDCD2	human	pred
-	Q13247	Q16560	SRSF6	SNRNP35	human	pred
-	O43516	P63261	WIPF1	ACTG1	human	exp
-	P14672	Q9H6E5	SLC2A4	TUT1	human	pred
-	P12004	P38398	PCNA	BRCA1	human	exp_pred
-	P31943	Q9BTD8	HNRNPH1	RBM42	human	pred
-	P10275	Q92793	AR	CREBBP	human	exp_pred
-	Q04725	Q13761	TLE2	RUNX3	human	pred
-	P54274	Q7Z6Z7	TERF1	HUWE1	human	pred
-	Q86U42	Q96BT7	PABPN1	ALKBH8	human	pred
-	Q6R6M4	Q9NQC7	USP17L2	CYLD	human	pred
-	P62258	Q96MU7	YWHAE	YTHDC1	human	ortho
-	P12004	P26368	PCNA	U2AF2	human	exp
-	O60506	Q8IXT5	SYNCRIP	RBM12B	human	pred
-	Q92879	Q96I25	CELF1	RBM17	human	pred
-	P26640	Q8N961	VARS	ABTB2	human	pred
-	P09884	P38398	POLA1	BRCA1	human	pred
-	P19532	Q03112	TFE3	MECOM	human	pred
-	Q8WXF0	Q9H361	SRSF12	PABPC3	human	pred
-	Q9H0L4	Q9UKA9	CSTF2T	PTBP2	human	pred
-	P63104	P84022	YWHAZ	SMAD3	human	pred
-	P06401	Q9Y252	PGR	RNF6	human	pred
-	P12931	Q9BYJ1	SRC	ALOXE3	human	exp
-	O95425	P05412	SVIL	JUN	human	pred
-	Q16695	Q6NUN9	HIST3H3	ZNF746	human	exp
-	Q05086	Q92731	UBE3A	ESR2	human	exp_pred
-	Q09472	Q09472	EP300	EP300	human	exp_pred
-	O95931	Q16695	CBX7	HIST3H3	human	exp
-	P14921	Q99733	ETS1	NAP1L4	human	pred
-	P05362	Q9Y618	ICAM1	NCOR2	human	pred
-	Q08170	Q5SZQ8	SRSF4	CELF3	human	pred
-	P78362	Q15652	SRPK2	JMJD1C	human	exp
-	Q8WXF0	Q9NTZ6	SRSF12	RBM12	human	pred
-	Q96I25	Q9UPN6	RBM17	SCAF8	human	pred
-	P49761	Q13310	CLK3	PABPC4	human	exp
-	Q00987	Q96RS0	MDM2	TGS1	human	pred
-	P06400	Q14839	RB1	CHD4	human	pred
-	O95931	Q13547	CBX7	HDAC1	human	pred
-	P62258	Q13233	YWHAE	MAP3K1	human	exp_pred
-	O00213	P14921	APBB1	ETS1	human	pred
-	P17987	P62280	TCP1	RPS11	human	pred
-	Q01085	Q9NZI8	TIAL1	IGF2BP1	human	pred
-	O95758	Q9NZI8	PTBP3	IGF2BP1	human	pred
-	Q92905	Q9Y252	COPS5	RNF6	human	pred
-	P35637	Q9Y3B4	FUS	SF3B6	human	pred
-	P38398	Q9NQC7	BRCA1	CYLD	human	pred
-	O14979	P04150	HNRNPDL	NR3C1	human	exp
-	Q14011	Q9UHX1	CIRBP	PUF60	human	pred
-	Q13243	Q9H0L4	SRSF5	CSTF2T	human	pred
-	P38159	Q9BQ04	RBMX	RBM4B	human	pred
-	P11940	Q16560	PABPC1	SNRNP35	human	pred
-	P05014	Q9NYV7	IFNA4	TAS2R16	human	pred
-	P05362	P05556	ICAM1	ITGB1	human	pred
-	P10275	Q15717	AR	ELAVL1	human	pred
-	P04150	Q05086	NR3C1	UBE3A	human	exp_pred
-	P0C7M2	Q9H0L4	-	CSTF2T	human	pred
-	P52756	Q8IYX4	RBM5	DND1	human	pred
-	P46379	P49643	BAG6	PRIM2	human	exp
-	Q9UDY4	Q9Y266	DNAJB4	NUDC	human	exp
-	Q09472	Q9Y6Q9	EP300	NCOA3	human	exp_ortho_pred
-	Q13547	Q92526	HDAC1	CCT6B	human	exp
-	P26368	Q6NXG1	U2AF2	ESRP1	human	pred
-	Q15029	Q15696	EFTUD2	ZRSR2	human	pred
-	O60674	P40337	JAK2	VHL	human	exp
-	Q99801	Q9Y6N7	NKX3-1	ROBO1	human	pred
-	P60484	Q15796	PTEN	SMAD2	human	pred
-	P09651	Q14498	HNRNPA1	RBM39	human	exp_pred
-	P51991	Q01130	HNRNPA3	SRSF2	human	pred
-	O95067	Q09472	CCNB2	EP300	human	exp
-	P00533	Q9Y6N7	EGFR	ROBO1	human	pred
-	Q9H0Z9	Q9NQ94	RBM38	A1CF	human	pred
-	Q15233	Q9Y618	NONO	NCOR2	human	pred
-	P10636	P12931	MAPT	SRC	human	exp_pred
-	P10586	P60484	PTPRF	PTEN	human	pred
-	Q13619	Q96SW2	CUL4A	CRBN	human	exp
-	P63104	P68104	YWHAZ	EEF1A1	human	exp_ortho_pred
-	Q12849	Q9BZB8	GRSF1	CPEB1	human	pred
-	P23396	Q9NRD1	RPS3	FBXO6	human	exp
-	P78317	Q13485	RNF4	SMAD4	human	pred
-	O60315	Q15796	ZEB2	SMAD2	human	exp_ortho_pred
-	P02545	P19338	LMNA	NCL	human	exp
-	P26368	Q9NQ94	U2AF2	A1CF	human	pred
-	O75494	P35637	SRSF10	FUS	human	exp_ortho_pred
-	O95319	P55795	CELF2	HNRNPH2	human	pred
-	P07550	P12931	ADRB2	SRC	human	exp_pred
-	Q13349	Q8N126	ITGAD	CADM3	human	pred
-	P26599	Q9HAU5	PTBP1	UPF2	human	pred
-	Q00987	Q92831	MDM2	KAT2B	human	exp_pred
-	Q9BZB8	Q9UNN5	CPEB1	FAF1	human	pred
-	Q01167	Q9UMN6	FOXK2	KMT2B	human	exp
-	P62258	Q13547	YWHAE	HDAC1	human	ortho_pred
-	P38159	P52597	RBMX	HNRNPF	human	exp_pred
-	Q13247	Q9H361	SRSF6	PABPC3	human	pred
-	P83916	Q5T3J3	CBX1	LRIF1	human	exp
-	P78317	Q09472	RNF4	EP300	human	pred
-	P38398	P68400	BRCA1	CSNK2A1	human	exp_pred
-	P55795	Q09161	HNRNPH2	NCBP1	human	pred
-	Q01081	Q9UHX1	U2AF1	PUF60	human	pred
-	P63104	Q05639	YWHAZ	EEF1A2	human	ortho
-	Q01085	Q96T37	TIAL1	RBM15	human	pred
-	P05412	Q13950	JUN	RUNX2	human	exp_pred
-	P03372	Q13761	ESR1	RUNX3	human	pred
-	P61964	Q8WWY3	WDR5	PRPF31	human	exp_pred
-	Q8WWY3	Q9Y5S9	PRPF31	RBM8A	human	pred
-	O60315	Q12837	ZEB2	POU4F2	human	pred
-	P14921	P78317	ETS1	RNF4	human	pred
-	P14866	Q93062	HNRNPL	RBPMS	human	pred
-	P11940	Q14011	PABPC1	CIRBP	human	pred
-	P51991	Q9BWF3	HNRNPA3	RBM4	human	pred
-	O15042	Q8WVV9	U2SURP	HNRNPLL	human	pred
-	P17987	P23396	TCP1	RPS3	human	exp_pred
-	Q9H5I1	Q9UMN6	SUV39H2	KMT2B	human	pred
-	P19338	P45973	NCL	CBX5	human	exp
-	P05556	Q13349	ITGB1	ITGAD	human	pred
-	P28482	Q13950	MAPK1	RUNX2	human	pred
-	Q13148	Q9P2K5	TARDBP	MYEF2	human	exp_pred
-	P10636	Q05639	MAPT	EEF1A2	human	pred
-	P0CG48	P54578	UBC	USP14	human	exp
-	P62805	Q9NQC7	HIST1H4A	CYLD	human	exp
-	Q01844	Q13242	EWSR1	SRSF9	human	exp
-	Q8TBF4	Q9NQ94	ZCRB1	A1CF	human	pred
-	O75494	P22626	SRSF10	HNRNPA2B1	human	pred
-	O00213	Q9UNE7	APBB1	STUB1	human	pred
-	Q9H0L4	Q9NWB1	CSTF2T	RBFOX1	human	pred
-	Q15233	Q16666	NONO	IFI16	human	pred
-	P31943	Q92804	HNRNPH1	TAF15	human	pred
-	P11308	Q99496	ERG	RNF2	human	exp
-	Q13233	Q86V81	MAP3K1	ALYREF	human	pred
-	P31946	Q9NZQ3	YWHAB	NCKIPSD	human	exp_ortho_pred
-	P06730	Q9H361	EIF4E	PABPC3	human	exp_pred
-	P52597	Q13595	HNRNPF	TRA2A	human	pred
-	P10275	P27348	AR	YWHAQ	human	exp_pred
-	P27348	Q9NQC7	YWHAQ	CYLD	human	exp
-	O75309	P63104	CDH16	YWHAZ	human	ortho
-	P52272	Q15020	HNRNPM	SART3	human	pred
-	Q13243	Q86U06	SRSF5	RBM23	human	pred
-	P41235	Q96EB6	HNF4A	SIRT1	human	exp_ortho_pred
-	P0C7M2	Q14103	-	HNRNPD	human	pred
-	P48634	P62258	PRRC2A	YWHAE	human	ortho
-	O95931	Q14011	CBX7	CIRBP	human	pred
-	Q9UIB8	Q9Y5G3	CD84	PCDHGB1	human	pred
-	Q15414	Q8IXT5	-	RBM12B	human	pred
-	Q15583	Q9GZN2	TGIF1	TGIF2	human	exp
-	Q15788	Q9Y6Q9	NCOA1	NCOA3	human	exp_pred
-	P31942	Q9HCG8	HNRNPH3	CWC22	human	pred
-	Q9Y618	Q9Y618	NCOR2	NCOR2	human	exp
-	O60341	Q06330	KDM1A	RBPJ	human	exp
-	P63104	Q8TBB1	YWHAZ	LNX1	human	ortho
-	P57052	Q96PU8	RBM11	QKI	human	exp
